GEOCODE,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat_Y_,Long_X_
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 33,SAO PAULO, SAO PAULO - BRASIL","151221506770000067","151","221","506770","00","0067",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","77",TRAVESSA JOSIAS RAFAEL DE MORAIS,"33","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,613316","-46,4608783"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 8,SAO PAULO, SAO PAULO - BRASIL","151221506770000056","151","221","506770","00","0056",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","95",TRAVESSA JOSIAS RAFAEL DE MORAIS,"8","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132872","-46,4609736"
"RUA MACHADO DUTRA, 190,SAO PAULO, SAO PAULO - BRASIL","151222591556000006","151","222","591556","00","0006",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","250",RUA MACHADO DUTRA,"190","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6139571","-46,4596393"
"RUA MACIEL ARANHA, 337,SAO PAULO, SAO PAULO - BRASIL","151221785032000005","151","221","785032","00","0005",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","58",RUA MACIEL ARANHA,"337","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6140916","-46,4590812"
"RUA GALAXIA, 8,SAO PAULO, SAO PAULO - BRASIL","151220211818000008","151","220","211818","00","0008",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","130",RUA GALAXIA,"8","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6095774","-46,4595548"
"RUA FILIPE DE MOURA, 93,SAO PAULO, SAO PAULO - BRASIL","151220635286000021","151","220","635286","00","0021",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","126",RUA FILIPE DE MOURA,"93","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6126637","-46,4596038"
"RUA NANA VASCONCELOS, 7,SAO PAULO, SAO PAULO - BRASIL","151218506796000004","151","218","506796","00","0004",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","120",RUA NANA VASCONCELOS,"7","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132392","-46,4604099"
"RUA GEMEOS, 166,SAO PAULO, SAO PAULO - BRASIL","151217214558000016","151","217","214558","00","0016",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","111",RUA GEMEOS,"166","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,615873","-46,463606"
"RUA FILIPE DE MOURA, 99,SAO PAULO, SAO PAULO - BRASIL","151220635286000018","151","220","635286","00","0018",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","52",RUA FILIPE DE MOURA,"99","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6125282","-46,4596414"
"RUA FILIPE DE MOURA, 83,SAO PAULO, SAO PAULO - BRASIL","151220635286000027","151","220","635286","00","0027",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","128",RUA FILIPE DE MOURA,"83","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6129347","-46,4595287"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 20,SAO PAULO, SAO PAULO - BRASIL","151222506770000025","151","222","506770","00","0025",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","98",TRAVESSA JOSIAS RAFAEL DE MORAIS,"20","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6133362","-46,460946"
"RUA MACHADO DUTRA, 196,SAO PAULO, SAO PAULO - BRASIL","151222591556000004","151","222","591556","00","0004",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","163",RUA MACHADO DUTRA,"196","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,614145","-46,4596696"
"RUA ORLANDO AUGUSTO DA SILVA, 60,SAO PAULO, SAO PAULO - BRASIL","151221791504000051","151","221","791504","00","0051",SM,SMT,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","210","137",RUA ORLANDO AUGUSTO DA SILVA,"60","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6141289","-46,4605641"
"RUA GEMEOS, 210,SAO PAULO, SAO PAULO - BRASIL","151218214558000024","151","218","214558","00","0024",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","60","46",RUA GEMEOS,"210","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,613509","-46,4610688"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 27,SAO PAULO, SAO PAULO - BRASIL","151221506770000065","151","221","506770","00","0065",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","92",TRAVESSA JOSIAS RAFAEL DE MORAIS,"27","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6133052","-46,4608876"
"RUA MACIEL ARANHA, 286,SAO PAULO, SAO PAULO - BRASIL","151221785032000019","151","221","785032","00","0019",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","100","76",RUA MACIEL ARANHA,"286","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6146204","-46,4594865"
"RUA GEMEOS, 160,SAO PAULO, SAO PAULO - BRASIL","151217214558000018","151","217","214558","00","0018",SM,SMT,"2",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","110","72",RUA GEMEOS,"160","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6139968","-46,460913"
"RUA MACHADO DUTRA, 164,SAO PAULO, SAO PAULO - BRASIL","151221591556000052","151","221","591556","00","0052",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","90",RUA MACHADO DUTRA,"164","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6143786","-46,460658"
"RUA RENATA MARIA DE A. DE JESUS, 21,SAO PAULO, SAO PAULO - BRASIL","151218506788000008","151","218","506788","00","0008",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","98",RUA RENATA MARIA DE A. DE JESUS,"21","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132905","-46,4600115"
"RUA RENATA MARIA DE A. DE JESUS, 13,SAO PAULO, SAO PAULO - BRASIL","151223506788000033","151","223","506788","00","0033",SM,SMT,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","230","123",RUA RENATA MARIA DE A. DE JESUS,"13","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132905","-46,4600115"
"RUA MACHADO DUTRA, 184,SAO PAULO, SAO PAULO - BRASIL","151222591556000009","151","222","591556","00","0009",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","109",RUA MACHADO DUTRA,"184","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,613851","-46,4598386"
"RUA MACIEL ARANHA, 317,SAO PAULO, SAO PAULO - BRASIL","151221785032000007","151","221","785032","00","0007",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","70",RUA MACIEL ARANHA,"317","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6141905","-46,4591473"
"RUA MACHADO DUTRA, 163,SAO PAULO, SAO PAULO - BRASIL","151217591556000023","151","217","591556","00","0023",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","80","116",RUA MACHADO DUTRA,"163","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6139698","-46,4605287"
"RUA NANA VASCONCELOS, 10,SAO PAULO, SAO PAULO - BRASIL","151219506796000019","151","219","506796","00","0019",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","190",RUA NANA VASCONCELOS,"10","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6131097","-46,4601819"
"RUA MACHADO DUTRA, 203,SAO PAULO, SAO PAULO - BRASIL","151223591556000019","151","223","591556","00","0019",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","170","90",RUA MACHADO DUTRA,"203","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6138752","-46,4594818"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 28,SAO PAULO, SAO PAULO - BRASIL","151222506770000029","151","222","506770","00","0029",SM,SMT,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","88",TRAVESSA JOSIAS RAFAEL DE MORAIS,"28","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6133655","-46,4609215"
"RUA MACHADO DUTRA, 209,SAO PAULO, SAO PAULO - BRASIL","151223591556000016","151","223","591556","00","0016",SM,SMT,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","200","96",RUA MACHADO DUTRA,"209","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6140391","-46,4594524"
"RUA MACIEL ARANHA, 400,SAO PAULO, SAO PAULO - BRASIL","151221785032000017","151","221","785032","00","0017",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","57",RUA MACIEL ARANHA,"400","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6145598","-46,4594394"
"RUA FILIPE DE MOURA, 82,SAO PAULO, SAO PAULO - BRASIL","151220635286000028","151","220","635286","00","0028",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","140",RUA FILIPE DE MOURA,"82","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6129648","-46,4594818"
"RUA ORLANDO AUGUSTO DA SILVA, 34,SAO PAULO, SAO PAULO - BRASIL","151221791504000042","151","221","791504","00","0042",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","70","53",RUA ORLANDO AUGUSTO DA SILVA,"34","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6144844","-46,4601685"
"RUA MACHADO DUTRA, 178,SAO PAULO, SAO PAULO - BRASIL","151222591556000012","151","222","591556","00","0012",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","117",RUA MACHADO DUTRA,"178","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6137346","-46,4599043"
"RUA MACHADO DUTRA, 206,SAO PAULO, SAO PAULO - BRASIL","151221591556000072","151","221","591556","00","0072",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","48",RUA MACHADO DUTRA,"206","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6141901","-46,4593789"
"RUA MACHADO DUTRA, 191,SAO PAULO, SAO PAULO - BRASIL","151223591556000025","151","223","591556","00","0025",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","140","84",RUA MACHADO DUTRA,"191","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6135686","-46,4596414"
"RUA FILIPE DE MOURA, 85,SAO PAULO, SAO PAULO - BRASIL","151220635286000025","151","220","635286","00","0025",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","143",RUA FILIPE DE MOURA,"85","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6128544","-46,4595381"
"RUA GALAXIA, 3,SAO PAULO, SAO PAULO - BRASIL","151220211818000003","151","220","211818","00","0003",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","190","116",RUA GALAXIA,"3","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6129524","-46,4591531"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 25,SAO PAULO, SAO PAULO - BRASIL","151221506770000064","151","221","506770","00","0064",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","55","69",TRAVESSA JOSIAS RAFAEL DE MORAIS,"25","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132996","-46,4608916"
"RUA MACIEL ARANHA, 295,SAO PAULO, SAO PAULO - BRASIL","151221785032000006","151","221","785032","00","0006",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","130","76",RUA MACIEL ARANHA,"295","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6140807","-46,4592188"
"TRAVESSA JOSIAS RAFAEL DE MORAIS, 40,SAO PAULO, SAO PAULO - BRASIL","151222506770000031","151","222","506770","00","0031",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","40","47",TRAVESSA JOSIAS RAFAEL DE MORAIS,"40","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6134049","-46,460879"
"RUA NANA VASCONCELOS, 3,SAO PAULO, SAO PAULO - BRASIL","151218506796000006","151","218","506796","00","0006",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","50","121",RUA NANA VASCONCELOS,"3","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6132804","-46,4603834"
"RUA FILIPE DE MOURA, 91,SAO PAULO, SAO PAULO - BRASIL","151220635286000022","151","220","635286","00","0022",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","160","149",RUA FILIPE DE MOURA,"91","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6127642","-46,459679"
"RUA MACIEL ARANHA, 391,SAO PAULO, SAO PAULO - BRASIL","151221785032000026","151","221","785032","00","0026",SM,SMT,"1",S,S,"99","0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","150","84",RUA MACIEL ARANHA,"391","0","0","0",,U,,,LOTE NAO ENCONTRADO.,LOTE SEM GEOMETRIA NO GEOSAMPA.,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6148338","-46,4597619"
"RUA FILIPE DE MOURA, 188,SAO PAULO, SAO PAULO - BRASIL","151219635286000027","151","219","635286","00","0027",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","240","155",RUA FILIPE DE MOURA,"188","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6127297","-46,4598991"
"RUA ORLANDO AUGUSTO DA SILVA, 11,SAO PAULO, SAO PAULO - BRASIL","151221791504000039","151","221","791504","00","0039",SM,SMT,"2",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","157",RUA ORLANDO AUGUSTO DA SILVA,"11","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,614517","-46,460017"
"RUA MACHADO DUTRA, 207,SAO PAULO, SAO PAULO - BRASIL","151223591556000017","151","223","591556","00","0017",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","220","97",RUA MACHADO DUTRA,"207","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6139982","-46,4594858"
"RUA FILIPE DE MOURA, 88,SAO PAULO, SAO PAULO - BRASIL","151219635286000013","151","219","635286","00","0013",SM,SMT,"1",S,S,ZEIS-1,"0",,,"0","0",S,QA,"10",,,"0","0",MA,"4",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","250","118",RUA FILIPE DE MOURA,"88","0","0","0",,U,,,LOTE SEM GEOMETRIA NO GEOSAMPA.,,SAO PAULO,SAO PAULO,BRASIL,LESTE 2,TERCEIRO QUADRIMESTRE,"2022","0","-23,6129762","-46,4598485"
